ID,Tên SP,Giá,Kho,Lượt Xem,Đã Bán,Chỉnh Sửa,Ảnh,Link Sản Phẩm
2299897282,Thước kẻ xếp hình Doremon 20cm,5000,7,17,2,https://banhang.shopee.vn/portal/product/2299897282,https://cf.shopee.vn/file/94242836a74dca8c932bfd0ecc0d9d3d,https://shopee.vn/product/114297327/2299897282
1988715667,Bút lông kim BeeBee,6000,40,9,0,https://banhang.shopee.vn/portal/product/1988715667,https://cf.shopee.vn/file/7e69820f2dc6917078b21b9f1d78e414,https://shopee.vn/product/114297327/1988715667
2317481729,Gôm Gôm Staedtler đen - trắng No 52635,5000,20,16,0,https://banhang.shopee.vn/portal/product/2317481729,https://cf.shopee.vn/file/41a84e42f774859a2863b18a44e8d89a,https://shopee.vn/product/114297327/2317481729
2253859828,Bút gà con,5000,9,11,0,https://banhang.shopee.vn/portal/product/2253859828,https://cf.shopee.vn/file/68842cefa702b410ddea6c96d515a860,https://shopee.vn/product/114297327/2253859828
1988687688,Hồ (keo) khô cực xinh,10000,0,42,6,https://banhang.shopee.vn/portal/product/1988687688,https://cf.shopee.vn/file/36a8a7001f5bb6323f8c060f1f207732,https://shopee.vn/product/114297327/1988687688
2283586321,Bóp viết hình oval mắt kiếng  - Mã BD - 177 - 20 (4 màu),27000,30,48,0,https://banhang.shopee.vn/portal/product/2283586321,https://cf.shopee.vn/file/31c3f822e8f11010624eb1ede16fbcda,https://shopee.vn/product/114297327/2283586321
2299869222,Bút nước xanh hình monster,5000,10,0,0,https://banhang.shopee.vn/portal/product/2299869222,https://cf.shopee.vn/file/5ca89c59300f63b46634f5c5e59f58d1,https://shopee.vn/product/114297327/2299869222
2299869219,Bút nước đen hình mèo tim,5000,50,4,0,https://banhang.shopee.vn/portal/product/2299869219,https://cf.shopee.vn/file/f2e805cd762eeb8c97d7f32c4a057cb0,https://shopee.vn/product/114297327/2299869219
2299942875,Bút chì gỗ 2B - DELI Neon,3500,24,4,0,https://banhang.shopee.vn/portal/product/2299942875,https://cf.shopee.vn/file/9db300076d5034a0e4345a4f290e3c6d,https://shopee.vn/product/114297327/2299942875
2268778965,Bóp bút cực độc - đẹp - lạ,40000,10,618,10,https://banhang.shopee.vn/portal/product/2268778965,https://cf.shopee.vn/file/0ad5de4c284b3b44b4b8ca0cf7109fba,https://shopee.vn/product/114297327/2268778965
2306630393,Bút dạ quang siêu rẻ,7000,10,6,0,https://banhang.shopee.vn/portal/product/2306630393,https://cf.shopee.vn/file/315db26909f7ceec3d965180b23cfa89,https://shopee.vn/product/114297327/2306630393
2172022469,Chì bấm hình thỏ - Mã 528,5000,48,6,0,https://banhang.shopee.vn/portal/product/2172022469,https://cf.shopee.vn/file/bcd5012fd8e51c9d0e06dfc12acd6f7e,https://shopee.vn/product/114297327/2172022469
2202772795,Chì bấm thỏ Molag - MP 519,5000,27,15,0,https://banhang.shopee.vn/portal/product/2202772795,https://cf.shopee.vn/file/b7775a04b8fadeaff66e6051a52f1bca,https://shopee.vn/product/114297327/2202772795
2195124573,Bút nước đen cú mèo,5000,0,0,0,https://banhang.shopee.vn/portal/product/2195124573,https://cf.shopee.vn/file/b6b2069724fd2a9292d7cd30ae8f4497,https://shopee.vn/product/114297327/2195124573
2218587060,Hộp bút Xe BUS,32000,85,121,4,https://banhang.shopee.vn/portal/product/2218587060,https://cf.shopee.vn/file/e3d1194b4d6713edc74b76989ff7daf3,https://shopee.vn/product/114297327/2218587060
2174901656,Bóp viết xe buýt,27000,14,128,8,https://banhang.shopee.vn/portal/product/2174901656,https://cf.shopee.vn/file/110fc527d26ad72d1774ce9372e482c6,https://shopee.vn/product/114297327/2174901656
2317164796,Hộp viết nhựa Siêu nhân _ Mã 7093,18000,14,11,0,https://banhang.shopee.vn/portal/product/2317164796,https://cf.shopee.vn/file/a86208d6bb2ebcb09eafc18a3608b82b,https://shopee.vn/product/114297327/2317164796
2344581997,Bút nước xanh cây hoa,5000,8,0,0,https://banhang.shopee.vn/portal/product/2344581997,https://cf.shopee.vn/file/99a1cc6d8af8a9343008b0a7386a014c,https://shopee.vn/product/114297327/2344581997
2344582007,Nam châm vỉ mặt cười 3008,15000,1,0,0,https://banhang.shopee.vn/portal/product/2344582007,https://cf.shopee.vn/file/590eeb689f056f447b8757b894dd9edd,https://shopee.vn/product/114297327/2344582007
2172119749,Thước kẻ BTS,8000,3,25,5,https://banhang.shopee.vn/portal/product/2172119749,https://cf.shopee.vn/file/97842058190493eebb0f349ad3b66697,https://shopee.vn/product/114297327/2172119749
2299869230,Bút nước đen hình máy ảnh,5000,49,3,1,https://banhang.shopee.vn/portal/product/2299869230,https://cf.shopee.vn/file/3564167f386ff7196af21dcaee468360,https://shopee.vn/product/114297327/2299869230
2239699713,Hộp bút tặng kèm đồ chơi mê cung,20000,0,26,0,https://banhang.shopee.vn/portal/product/2239699713,https://cf.shopee.vn/file/5bb124209b566b0ad6a6ca3d5d3c1d7e,https://shopee.vn/product/114297327/2239699713
2154760754,Bút nước xanh Vợt - Mã 055,5000,24,3,0,https://banhang.shopee.vn/portal/product/2154760754,https://cf.shopee.vn/file/2dad97c0fdf89bf09a66ae8d278b4594,https://shopee.vn/product/114297327/2154760754
2306630401,Bóp viết nhựa mèo,20000,2,12,0,https://banhang.shopee.vn/portal/product/2306630401,https://cf.shopee.vn/file/db16ccfba0e997b644d87b741856c2c7,https://shopee.vn/product/114297327/2306630401
2268776852,Bóp viết Hologram  cực đẹp,34000,20,144,0,https://banhang.shopee.vn/portal/product/2268776852,https://cf.shopee.vn/file/71270c7a47f2241d0403ff4a53e495c9,https://shopee.vn/product/114297327/2268776852
2344686534,Bút nước đen cừu thân dẹp (mẫu 1),5000,50,0,0,https://banhang.shopee.vn/portal/product/2344686534,https://cf.shopee.vn/file/0942030beb11e7657af2623cce5e39e6,https://shopee.vn/product/114297327/2344686534
1988659878,Bút xóa kéo vỉ 2 cái,18000,100,17,0,https://banhang.shopee.vn/portal/product/1988659878,https://cf.shopee.vn/file/036e4f46fd9d5b14a8218d047739263e,https://shopee.vn/product/114297327/1988659878
2203193382,Lego hộp mini,10000,3,25,0,https://banhang.shopee.vn/portal/product/2203193382,https://cf.shopee.vn/file/400d4bc758ffb46c1d2df32dca36b492,https://shopee.vn/product/114297327/2203193382
2317475149,Viết gel xóa được Doreamon HY (xanh)  No 998,4000,12,10,0,https://banhang.shopee.vn/portal/product/2317475149,https://cf.shopee.vn/file/18b7510ac674b552c6e0ba32cc4de063,https://shopee.vn/product/114297327/2317475149
2239717653,Bóp viết vải bố hình thú,35000,3,24,0,https://banhang.shopee.vn/portal/product/2239717653,https://cf.shopee.vn/file/378b5c600574cfbcfa7c7d32c9c96cd7,https://shopee.vn/product/114297327/2239717653
2317192673,Bóp viết Simili - Mã 9511B,16000,50,5,0,https://banhang.shopee.vn/portal/product/2317192673,https://cf.shopee.vn/file/9229b8995a2a096b2621d8dfb423b949,https://shopee.vn/product/114297327/2317192673
2317481728,Bút nước nhiều màu GEL Chosch CS-821 (8 màu/hộp),30000,4,37,4,https://banhang.shopee.vn/portal/product/2317481728,https://cf.shopee.vn/file/7e1bd1cd89fddedd96eb1ef1610809a8,https://shopee.vn/product/114297327/2317481728
2317481742,Thước kẻ Ngựa Pony (mẫu 1) No : 9720,3000,9,20,0,https://banhang.shopee.vn/portal/product/2317481742,https://cf.shopee.vn/file/825b89f7c9a20e53bdc828f3d47a2c18,https://shopee.vn/product/114297327/2317481742
2344686537,Bút nước đen ong,5000,50,0,0,https://banhang.shopee.vn/portal/product/2344686537,https://cf.shopee.vn/file/379a5fa0e5ebec1d39898e0b097f272e,https://shopee.vn/product/114297327/2344686537
2182855423,Bóp bút dễ thương,31000,2,29,0,https://banhang.shopee.vn/portal/product/2182855423,https://cf.shopee.vn/file/91078381b75b07e1ce3194437ed52731,https://shopee.vn/product/114297327/2182855423
2344581993,Bút nước xanh mầm cây,5000,9,1,0,https://banhang.shopee.vn/portal/product/2344581993,https://cf.shopee.vn/file/ef6181a3307da6525dd0cb8736e65fbe,https://shopee.vn/product/114297327/2344581993
2195155677,Bút nước xanh hình kem,4000,0,1,0,https://banhang.shopee.vn/portal/product/2195155677,https://cf.shopee.vn/file/5b75e4c829ae97c03cb56f808c080e28,https://shopee.vn/product/114297327/2195155677
2202155684,Stickers đáng iu,10000,10,20,0,https://banhang.shopee.vn/portal/product/2202155684,https://cf.shopee.vn/file/49371a9beb580963c38c7adf9d7296f5,https://shopee.vn/product/114297327/2202155684
2317474314,Viết gel xóa được - Mẫu 8770 - Màu xanh,5000,12,8,0,https://banhang.shopee.vn/portal/product/2317474314,https://cf.shopee.vn/file/5b509320100fad1564b027bfaf7104b9,https://shopee.vn/product/114297327/2317474314
2306676533,Bóp viết da PU dâu,20000,2,48,1,https://banhang.shopee.vn/portal/product/2306676533,https://cf.shopee.vn/file/d2ca65c12d264907bd526cf9a1b63745,https://shopee.vn/product/114297327/2306676533
2344686558,Bút nước đen sóc,5000,50,0,0,https://banhang.shopee.vn/portal/product/2344686558,https://cf.shopee.vn/file/cc11a600fddfec9c94c9cbe8eb91c8b9,https://shopee.vn/product/114297327/2344686558
2310751708,Chuốt bút chì hình quả lê- Mã-3055,4000,48,11,0,https://banhang.shopee.vn/portal/product/2310751708,https://cf.shopee.vn/file/ef99c20971283dfa8bd83dbc9486c714,https://shopee.vn/product/114297327/2310751708
2188488475,Bút xóa kéo hình khúc xương,13000,100,21,0,https://banhang.shopee.vn/portal/product/2188488475,https://cf.shopee.vn/file/3c1d01ff52fe247426eaceb571b77070,https://shopee.vn/product/114297327/2188488475
2299869218,Bút nước đen hình kỳ lân mụp siêu cute - Mẫu 1,5000,50,13,0,https://banhang.shopee.vn/portal/product/2299869218,https://cf.shopee.vn/file/8d18c8f847d97c5f0e7d460c791d504c,https://shopee.vn/product/114297327/2299869218
2171981737,Chì bấm ngựa Ponny,5000,0,4,0,https://banhang.shopee.vn/portal/product/2171981737,https://cf.shopee.vn/file/e54782dea170c9ba762cf0d4e35bfcbd,https://shopee.vn/product/114297327/2171981737
2179009821,Bút chì gôm,4000,100,11,0,https://banhang.shopee.vn/portal/product/2179009821,https://cf.shopee.vn/file/4aa6679bf81444658aa4b485c0e88641,https://shopee.vn/product/114297327/2179009821
2200918239,Bút nước BTS,5000,25,27,1,https://banhang.shopee.vn/portal/product/2200918239,https://cf.shopee.vn/file/e657ba2447d5e9e1fc7e1148b9dda90b,https://shopee.vn/product/114297327/2200918239
2351188727,Combo 10 cái bóp bút chì,130000,9,1,0,https://banhang.shopee.vn/portal/product/2351188727,https://cf.shopee.vn/file/6cdcec8de2d96e4b77661c3c996440a8,https://shopee.vn/product/114297327/2351188727
2317480724,Thước kẻ Doreamon (Mẫu 2) No : 9926,3000,10,8,0,https://banhang.shopee.vn/portal/product/2317480724,https://cf.shopee.vn/file/d60130c677bc38f6aec43a1774151f2d,https://shopee.vn/product/114297327/2317480724
2299897288,Thước kẻ gỗ hình mèo 15cm,7000,4,13,0,https://banhang.shopee.vn/portal/product/2299897288,https://cf.shopee.vn/file/afbc138156c986936373b9ae637098a3,https://shopee.vn/product/114297327/2299897288
2344686519,Bút nước đen gà chip (mẫu 1),5000,68,2,0,https://banhang.shopee.vn/portal/product/2344686519,https://cf.shopee.vn/file/587c2990e1d90c7f13f3d5fe1b426968,https://shopee.vn/product/114297327/2344686519
2299923569,Gôm hình con voi 2 cục - Mã 1382,3000,30,0,0,https://banhang.shopee.vn/portal/product/2299923569,https://cf.shopee.vn/file/9b91d662743e6205dc16cc2d613efa62,https://shopee.vn/product/114297327/2299923569
2310751711,Bao sách Thịnh Phát ( 1 xấp - 10 tờ),15000,100,7,0,https://banhang.shopee.vn/portal/product/2310751711,https://cf.shopee.vn/file/f43a1b9bc5177479fbf6ffc37cfc4ea9,https://shopee.vn/product/114297327/2310751711
2195124544,Bút nước đen gấu trong,5000,0,0,0,https://banhang.shopee.vn/portal/product/2195124544,https://cf.shopee.vn/file/bc3d2246b7213c5888dc386af3e17b03,https://shopee.vn/product/114297327/2195124544
2051142654,Hộp bút - Khóa dây,15000,1,44,0,https://banhang.shopee.vn/portal/product/2051142654,https://cf.shopee.vn/file/384814bc62e1c34cedd6f82d7ffd97db,https://shopee.vn/product/114297327/2051142654
2153093230,Bút nước - hươu cao cổ,5000,48,12,2,https://banhang.shopee.vn/portal/product/2153093230,https://cf.shopee.vn/file/9b615dcdb1518d0e0db7a34127fc9bb8,https://shopee.vn/product/114297327/2153093230
2319328090,Bóp viết siêu cute,24000,100,58,0,https://banhang.shopee.vn/portal/product/2319328090,https://cf.shopee.vn/file/653cfb0cd15ecd4347dba787f916c533,https://shopee.vn/product/114297327/2319328090
2195124697,Bút bi hình ngựa UNicorn,5000,0,20,1,https://banhang.shopee.vn/portal/product/2195124697,https://cf.shopee.vn/file/d97f5e5907d8f7c24e9144a9c6d95a90,https://shopee.vn/product/114297327/2195124697
2203069921,Chì khúc thay ngòi đầu tẩy tròn - Mã LT1307,4000,40,11,0,https://banhang.shopee.vn/portal/product/2203069921,https://cf.shopee.vn/file/b6522cc03717aaef1ebf66a64e9e2311,https://shopee.vn/product/114297327/2203069921
2299897287,Thước kẻ dẻo win 20cm,3000,19,13,1,https://banhang.shopee.vn/portal/product/2299897287,https://cf.shopee.vn/file/be25938446d40c063b5cadc32d744ccb,https://shopee.vn/product/114297327/2299897287
2051208946,Vòng đeo tay có đèn,12000,0,0,0,https://banhang.shopee.vn/portal/product/2051208946,https://cf.shopee.vn/file/83bc0bda85307af4af10557b67983015,https://shopee.vn/product/114297327/2051208946
2344686567,Bút nước đen hoạt hình siêu cute,5000,50,1,0,https://banhang.shopee.vn/portal/product/2344686567,https://cf.shopee.vn/file/b6536da93d6d5cb5ce22ca690ad1db4a,https://shopee.vn/product/114297327/2344686567
2317192161,Bóp viết Simili Người nhện - Mã P-7201,16000,100,5,0,https://banhang.shopee.vn/portal/product/2317192161,https://cf.shopee.vn/file/c521773b6d4a7bca93d2c60d5d752624,https://shopee.vn/product/114297327/2317192161
2301511726,Chuốt bút chì hình minion,4000,33,5,0,https://banhang.shopee.vn/portal/product/2301511726,https://cf.shopee.vn/file/45b999d8eaeab98a156895f7a7e92cce,https://shopee.vn/product/114297327/2301511726
2310751741,Bao tập Thịnh Phát ( 1 xấp - 10 tờ),15000,100,23,0,https://banhang.shopee.vn/portal/product/2310751741,https://cf.shopee.vn/file/f43a1b9bc5177479fbf6ffc37cfc4ea9,https://shopee.vn/product/114297327/2310751741
2317480318,Hộp bút sắt Dễ thương B-590-21,20000,1,17,0,https://banhang.shopee.vn/portal/product/2317480318,https://cf.shopee.vn/file/80e3bb19bf5478189a4b56fac62eb076,https://shopee.vn/product/114297327/2317480318
2161679134,Giấy note Hàn Quốc,4000,58,26,1,https://banhang.shopee.vn/portal/product/2161679134,https://cf.shopee.vn/file/c538cfa4383a39ff0019440be41f698c,https://shopee.vn/product/114297327/2161679134
2299923570,Gôm bấm - Hình bút,6000,19,36,4,https://banhang.shopee.vn/portal/product/2299923570,https://cf.shopee.vn/file/3980a3e76e478dbf7e67d97d5e6611e6,https://shopee.vn/product/114297327/2299923570
2344582030,Bút bi đỏ SunBeam - Mã GEL-08,5000,13,2,0,https://banhang.shopee.vn/portal/product/2344582030,https://cf.shopee.vn/file/e8863bf74be1f6f866b2429e363fcff7,https://shopee.vn/product/114297327/2344582030
2306676527,Bóp viết nhựa trong tai mèo,20000,2,18,0,https://banhang.shopee.vn/portal/product/2306676527,https://cf.shopee.vn/file/bfc6173a4c8a91e483b943448b46ca7e,https://shopee.vn/product/114297327/2306676527
2306630392,Bút dạ quang GSTART- Mã GS-045,6000,9,12,2,https://banhang.shopee.vn/portal/product/2306630392,https://cf.shopee.vn/file/a7bfdd4a96dcdd0b239d6cc0114d0eba,https://shopee.vn/product/114297327/2306630392
2172029578,Chì bấm Angry Bird- Mã 520/522,5000,40,3,0,https://banhang.shopee.vn/portal/product/2172029578,https://cf.shopee.vn/file/31a50809b5617f0a794cca85c77a68d2,https://shopee.vn/product/114297327/2172029578
2306630394,Bóp viết da PU kỳ lân,20000,2,51,3,https://banhang.shopee.vn/portal/product/2306630394,https://cf.shopee.vn/file/c3dd50c83e9192b4d0068b5ba323fa3c,https://shopee.vn/product/114297327/2306630394
1989379242,Băng keo mút 2 mặt,10000,10,10,0,https://banhang.shopee.vn/portal/product/1989379242,https://cf.shopee.vn/file/9f3ba6377a54cc13a37e7736073a68bb,https://shopee.vn/product/114297327/1989379242
2299869221,Bút nước đen hình thỏ Molang,5000,65,19,0,https://banhang.shopee.vn/portal/product/2299869221,https://cf.shopee.vn/file/d24432a9e59d6bf3d1ed5928e4adcc91,https://shopee.vn/product/114297327/2299869221
2299869220,Bút nước đen hình chuột hamster,5000,22,12,0,https://banhang.shopee.vn/portal/product/2299869220,https://cf.shopee.vn/file/e7e4617f4321837b2cd7a4562a5b2865,https://shopee.vn/product/114297327/2299869220
1989725962,Băng keo 2 mặt,3000,100,0,0,https://banhang.shopee.vn/portal/product/1989725962,https://cf.shopee.vn/file/f26e7fa25504ca72979e34b2cf5beaea,https://shopee.vn/product/114297327/1989725962
2051192715,Giấy note - Siêu Cute,5000,0,9,0,https://banhang.shopee.vn/portal/product/2051192715,https://cf.shopee.vn/file/5afcdf8220b5821e1652c136f0ce8ae4,https://shopee.vn/product/114297327/2051192715
2195155669,Bút nước xanh hình chuột,5000,2,15,2,https://banhang.shopee.vn/portal/product/2195155669,https://cf.shopee.vn/file/23d7834950688f9b2d8b554c28516102,https://shopee.vn/product/114297327/2195155669
2172101120,Túi zip nhiều mẫu,12000,14,53,6,https://banhang.shopee.vn/portal/product/2172101120,https://cf.shopee.vn/file/6e2883109b236f8e7db4753889a42cbb,https://shopee.vn/product/114297327/2172101120
2344582033,"Ngòi chì bấm Ngòi vàng 0,5mm",3000,30,1,0,https://banhang.shopee.vn/portal/product/2344582033,https://cf.shopee.vn/file/ba06f01b9c4cc35adfc78788dca90342,https://shopee.vn/product/114297327/2344582033
2046925214,Bút tàng hình,7000,0,0,0,https://banhang.shopee.vn/portal/product/2046925214,https://cf.shopee.vn/file/3b4fca7c92179f72980db8d14b737683,https://shopee.vn/product/114297327/2046925214
2317473647,Viết gel xóa được - Mẫu 1012 - Màu xanh,5000,12,7,0,https://banhang.shopee.vn/portal/product/2317473647,https://cf.shopee.vn/file/53fc4836656979730be4112a0783fa00,https://shopee.vn/product/114297327/2317473647
2317160929,Hộp viết nhựa Doreamon - Mã 7093,18000,10,8,0,https://banhang.shopee.vn/portal/product/2317160929,https://cf.shopee.vn/file/64fac936df1361b1b48a527657ade09b,https://shopee.vn/product/114297327/2317160929
2161603154,Sổ - mini có nút,3000,0,12,5,https://banhang.shopee.vn/portal/product/2161603154,https://cf.shopee.vn/file/2258066972e707db93dc37ae350fe710,https://shopee.vn/product/114297327/2161603154
2161872283,Thước kẻ vẽ hình (4 cây),13000,8,14,1,https://banhang.shopee.vn/portal/product/2161872283,https://cf.shopee.vn/file/d182c0c6ae98dc82153d5aabcc05cc9b,https://shopee.vn/product/114297327/2161872283
2172661574,Túi bút mèo nổi,25000,0,0,1,https://banhang.shopee.vn/portal/product/2172661574,https://cf.shopee.vn/file/013acfe6a5b1013ac2c2553bb466a364,https://shopee.vn/product/114297327/2172661574
2306676529,Bóp viết Thỏ Molang dâu,20000,1,35,0,https://banhang.shopee.vn/portal/product/2306676529,https://cf.shopee.vn/file/e09f3f10504513003ed16ff28537d1c5,https://shopee.vn/product/114297327/2306676529
2051099927,Hộp bút thiếc dễ thương,18000,5,49,5,https://banhang.shopee.vn/portal/product/2051099927,https://cf.shopee.vn/file/10bb10a1b1c81c2bf664d28fec584861,https://shopee.vn/product/114297327/2051099927
2344686560,Bút nước đen gà con,5000,50,0,0,https://banhang.shopee.vn/portal/product/2344686560,https://cf.shopee.vn/file/0c47e3367612ea5499292d84a6931ca8,https://shopee.vn/product/114297327/2344686560
2175165588,Đồ chơi thổi bóng,8000,0,6,0,https://banhang.shopee.vn/portal/product/2175165588,https://cf.shopee.vn/file/571d079ae483f268f9862301530cfacb,https://shopee.vn/product/114297327/2175165588
2239667815,Hộp bút có gương soi,32000,0,0,0,https://banhang.shopee.vn/portal/product/2239667815,https://cf.shopee.vn/file/f39dc3c9cb41fe086dcb4b3ffd250da0,https://shopee.vn/product/114297327/2239667815
1988603433,Thước kẻ - Nhiều hình,3000,0,0,0,https://banhang.shopee.vn/portal/product/1988603433,https://cf.shopee.vn/file/b078648501ed83627877599f6c86ccbd,https://shopee.vn/product/114297327/1988603433
2299942877,Bút chì gỗ STAEDTLER 120,8000,12,10,0,https://banhang.shopee.vn/portal/product/2299942877,https://cf.shopee.vn/file/93fed6a0c13c1bdd7b00dea19e5fb6b1,https://shopee.vn/product/114297327/2299942877
2179071647,Chì bấm thỏ trắng đầu gôm - Mã G980,5000,90,3,0,https://banhang.shopee.vn/portal/product/2179071647,https://cf.shopee.vn/file/154ea1340bf6ea84e5e64575de4139d8,https://shopee.vn/product/114297327/2179071647
2171926013,Chuốt bút chì hình cú mèo - Mã 349,5000,73,7,0,https://banhang.shopee.vn/portal/product/2171926013,https://cf.shopee.vn/file/35971483bfea61f72918304c15931d3e,https://shopee.vn/product/114297327/2171926013
2317150549,Bộ dụng cụ học tập có hộp bút - Mã 8002D/G,29000,98,218,2,https://banhang.shopee.vn/portal/product/2317150549,https://cf.shopee.vn/file/67062d0860f3b83810123070e52453d9,https://shopee.vn/product/114297327/2317150549
2202309799,Stickers 3d bánh kẹo - trái cây,7000,16,0,0,https://banhang.shopee.vn/portal/product/2202309799,https://cf.shopee.vn/file/0794b97eefcd069d3501416d6f52d858,https://shopee.vn/product/114297327/2202309799
2344582026,Bút lông kim Doremon- Mã FL-04,6000,10,1,0,https://banhang.shopee.vn/portal/product/2344582026,https://cf.shopee.vn/file/92e8614ceed9012ef00bb216ef69be7f,https://shopee.vn/product/114297327/2344582026
2202239164,Stickers 3d con vật,5000,100,6,0,https://banhang.shopee.vn/portal/product/2202239164,https://cf.shopee.vn/file/e8690ba87514fd8687a1a32c2a8aeb23,https://shopee.vn/product/114297327/2202239164
1748308829,Bóp viết hình cây bút chì - Nhiều Mẫu,15000,468,407,132,https://banhang.shopee.vn/portal/product/1748308829,https://cf.shopee.vn/file/134d2f9f0ab6ad38dec0a109959c029d,https://shopee.vn/product/114297327/1748308829
2301511729,Chuốt bút chì hình bắp,4000,44,38,2,https://banhang.shopee.vn/portal/product/2301511729,https://cf.shopee.vn/file/f656a4584c0f5ae797632dbbe02c02e9,https://shopee.vn/product/114297327/2301511729
2317479190,Hộp bút hít Dễ thương _Mã 3562,36000,1,17,0,https://banhang.shopee.vn/portal/product/2317479190,https://cf.shopee.vn/file/ac536fb6389c42dd23c9c2cbb38582d0,https://shopee.vn/product/114297327/2317479190
2344686542,Bút nước đen gấu - 3 anh em nhà gấu,5000,47,3,0,https://banhang.shopee.vn/portal/product/2344686542,https://cf.shopee.vn/file/e18299d701d93a1bc7b0d10daddc3db4,https://shopee.vn/product/114297327/2344686542
2254505790,Bút chì màu sáp hình con voi - Gstar 12 màu,15000,15,15,0,https://banhang.shopee.vn/portal/product/2254505790,https://cf.shopee.vn/file/23d31de1286ba96d0f66d4645274675a,https://shopee.vn/product/114297327/2254505790
2310751726,Bút lông dầu siêu rẻ,8000,17,4,0,https://banhang.shopee.vn/portal/product/2310751726,https://cf.shopee.vn/file/5ad55a5d3c64f31ea7d86521da2c6a7b,https://shopee.vn/product/114297327/2310751726
2299942876,Chì khúc thay ngòi đầu tẩy tròn - Mã LT1307,4000,48,1,0,https://banhang.shopee.vn/portal/product/2299942876,https://cf.shopee.vn/file/f42058a61297244747ff760b1a043300,https://shopee.vn/product/114297327/2299942876
2171960776,Hộp đựng bút - Thiếc lưới,20000,17,50,1,https://banhang.shopee.vn/portal/product/2171960776,https://cf.shopee.vn/file/34b0ed842fb0dd6653f4cb8d20b19b5e,https://shopee.vn/product/114297327/2171960776
2299869223,Bút nước xanh hình siêu nhân - Mẫu 2,5000,48,5,0,https://banhang.shopee.vn/portal/product/2299869223,https://cf.shopee.vn/file/f130adaa5bc2d7da903188a8845555c9,https://shopee.vn/product/114297327/2299869223
2195124551,Bút nước đen cá heo,5000,10,10,0,https://banhang.shopee.vn/portal/product/2195124551,https://cf.shopee.vn/file/50d59160ed14d0dd19bdaa65fb2b91f6,https://shopee.vn/product/114297327/2195124551
2317478214,Hộp bút hít nhân vật hoạt hình - Nhiều Mẫu,34000,5,12,0,https://banhang.shopee.vn/portal/product/2317478214,https://cf.shopee.vn/file/c7215e824ab16325fc31f286ea1c565a,https://shopee.vn/product/114297327/2317478214
2344686549,Bút nước đen hình cá (mẫu 1),5000,50,0,0,https://banhang.shopee.vn/portal/product/2344686549,https://cf.shopee.vn/file/d69e3ee7090ba798eb4bc806c20834eb,https://shopee.vn/product/114297327/2344686549
2317162929,Hộp viết nhựa BTS_Mã 7093,18000,2,12,0,https://banhang.shopee.vn/portal/product/2317162929,https://cf.shopee.vn/file/a164f860e6838531b55fe180d1d58c91,https://shopee.vn/product/114297327/2317162929
2317193183,Bóp viết Simili the zoo - Mã P-1511,16000,50,8,0,https://banhang.shopee.vn/portal/product/2317193183,https://cf.shopee.vn/file/bac6f1a00c77f0e49cf182bde3eee0ee,https://shopee.vn/product/114297327/2317193183
2161872329,Thước kẻ hình ếch 15cm - Mã 8118,5000,70,16,2,https://banhang.shopee.vn/portal/product/2161872329,https://cf.shopee.vn/file/6827560c4ba9746a9c20042a46e026dc,https://shopee.vn/product/114297327/2161872329
2317481741,Bút nước nhiều màu Gel Chosch CS-885 (1 màu/hộp/12 cây),30000,8,9,0,https://banhang.shopee.vn/portal/product/2317481741,https://cf.shopee.vn/file/f18756c0062cf09a94b2d8f355e6fa5b,https://shopee.vn/product/114297327/2317481741
2172666920,Túi bút cute,20000,2,18,0,https://banhang.shopee.vn/portal/product/2172666920,https://cf.shopee.vn/file/f5c09cad69bef5f45509a135d5751a53,https://shopee.vn/product/114297327/2172666920
2301511725,Chuốt bút chì hình voi,4000,18,26,2,https://banhang.shopee.vn/portal/product/2301511725,https://cf.shopee.vn/file/e1594b68cac7ab5ea39307aecd9bd9a4,https://shopee.vn/product/114297327/2301511725
2317478950,Hộp bút hít Mickey No : 83005-13,29000,5,16,0,https://banhang.shopee.vn/portal/product/2317478950,https://cf.shopee.vn/file/745973ae8af1944aabf58380867bd100,https://shopee.vn/product/114297327/2317478950
2172098420,Túi bút mèo,29000,31,125,2,https://banhang.shopee.vn/portal/product/2172098420,https://cf.shopee.vn/file/343f992478fa9186ad698bea68076dde,https://shopee.vn/product/114297327/2172098420
2203050784,Chì bấm hình thỏ đầu gôm,5000,100,13,0,https://banhang.shopee.vn/portal/product/2203050784,https://cf.shopee.vn/file/820ff96695dd58cc246f60c1cbcd6596,https://shopee.vn/product/114297327/2203050784
2253801266,Bút nước xanh chú heo - Mã 5006,5000,0,0,2,https://banhang.shopee.vn/portal/product/2253801266,https://cf.shopee.vn/file/d60e136f23891d30a08a2f5a4b2bf1d8,https://shopee.vn/product/114297327/2253801266
2195124575,Bút nước đen xương rồng lớn,3500,0,7,0,https://banhang.shopee.vn/portal/product/2195124575,https://cf.shopee.vn/file/ff062a4227444fe3c8f6cbc655962a2f,https://shopee.vn/product/114297327/2195124575
2195155671,Bút nước xanh hình gậy,5000,4,9,2,https://banhang.shopee.vn/portal/product/2195155671,https://cf.shopee.vn/file/dac2714060a77fe540a84a8a201427fa,https://shopee.vn/product/114297327/2195155671
